2026-02-25T04:18:14Z | block=42601872 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001331207586104136 WETH | amount_in=0.507 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:24:28Z | block=42602054 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=3.342756 USDC | amount_in=5917.074 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:24:28Z | block=42602054 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=2.457917 USDC | amount_in=5018.92 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:24:29Z | block=42602054 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=2.385402 USDC | amount_in=4711.71 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:24:29Z | block=42602055 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.003958208098551741 WETH | amount_in=3.584 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:24:29Z | block=42602055 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2593 | profit=0.002858121316699327 WETH | amount_in=3.778 | p1=0xb2cc…dc59 | p2=0xcdac…5c43 | p3=0xb2cc…dc59
2026-02-25T04:24:29Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.002229353339521843 WETH | amount_in=2.744 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:24:29Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.001755681425142087 WETH | amount_in=2.305 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:24:29Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.001799598587225141 WETH | amount_in=2.405 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:24:29Z | block=42602055 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.002071230862383809 WETH | amount_in=3.055 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:24:29Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.001742715694313727 WETH | amount_in=3.115 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:24:30Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.001167157918893081 WETH | amount_in=1.419 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:24:30Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.001243182314376729 WETH | amount_in=2.482 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:24:30Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.001287771600748666 WETH | amount_in=2.652 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:24:30Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.000761821849123406 WETH | amount_in=1.362 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:24:30Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=932 | profit=0.00070867364870179 WETH | amount_in=1.025 | p1=0x9785…3c1b | p2=0xa41b…fcd1 | p3=0xcdac…5c43
2026-02-25T04:24:30Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=942 | profit=0.000663752706104171 WETH | amount_in=0.998 | p1=0x9785…3c1b | p2=0xd56d…5da1 | p3=0xcdac…5c43
2026-02-25T04:24:30Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1050 | profit=0.00055127332881018 WETH | amount_in=1.083 | p1=0x5d4e…52b5 | p2=0xe846…0ec7 | p3=0xcdac…5c43
2026-02-25T04:24:30Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1066 | profit=0.000535175067290451 WETH | amount_in=1.09 | p1=0x5d4e…52b5 | p2=0xc5e5…48c1 | p3=0xcdac…5c43
2026-02-25T04:24:30Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=2398 | profit=0.000529148210137724 WETH | amount_in=0.883 | p1=0xfe6b…728f | p2=0x0c1a…8a3b | p3=0xcdac…5c43
2026-02-25T04:24:30Z | block=42602055 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=2408 | profit=0.000518702416733566 WETH | amount_in=0.878 | p1=0xfe6b…728f | p2=0x0768…306d | p3=0xcdac…5c43
2026-02-25T04:24:30Z | block=42602055 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2611 | profit=0.000358769747822786 WETH | amount_in=0.86 | p1=0xc758…54e0 | p2=0xcdac…5c43 | p3=0xc758…54e0
2026-02-25T04:24:31Z | block=42602055 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=7.397927 USDC | amount_in=6784.986 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:24:31Z | block=42602055 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=2.766023 USDC | amount_in=1478.012 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:24:31Z | block=42602055 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5094 | profit=5.405726 USDC | amount_in=7152.206 | p1=0xcdac…5c43 | p2=0xb2cc…dc59 | p3=0xcdac…5c43
2026-02-25T04:24:32Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2749 | profit=1.349476 USDC | amount_in=1954.159 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xa41b…fcd1
2026-02-25T04:24:32Z | block=42602055 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=3.95465 USDC | amount_in=5833.673 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:24:32Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2750 | profit=1.262837 USDC | amount_in=1904.453 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xd56d…5da1
2026-02-25T04:24:32Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=2.228209 USDC | amount_in=2700.257 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:24:32Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2812 | profit=1.005543 USDC | amount_in=1685.787 | p1=0xcdac…5c43 | p2=0xfe6b…728f | p3=0x0c1a…8a3b
2026-02-25T04:24:32Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2775 | profit=3.424716 USDC | amount_in=4609.449 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfbb6…43ef
2026-02-25T04:24:32Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=4.285015 USDC | amount_in=5309.783 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:24:32Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2813 | profit=0.986408 USDC | amount_in=1674.65 | p1=0xcdac…5c43 | p2=0xfe6b…728f | p3=0x0768…306d
2026-02-25T04:24:33Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=3.355352 USDC | amount_in=4388.854 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:24:33Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2757 | profit=1.049395 USDC | amount_in=2064.555 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xe846…0ec7
2026-02-25T04:24:33Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2758 | profit=1.018241 USDC | amount_in=2078.811 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xc5e5…48c1
2026-02-25T04:24:33Z | block=42602055 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5096 | profit=0.681968 USDC | amount_in=1638.977 | p1=0xcdac…5c43 | p2=0xc758…54e0 | p3=0xcdac…5c43
2026-02-25T04:24:33Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=1.461702 USDC | amount_in=2576.866 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
2026-02-25T04:24:33Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=3.385222 USDC | amount_in=6061.822 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:24:33Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=2.457148 USDC | amount_in=5062.141 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:24:33Z | block=42602055 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=2.409242 USDC | amount_in=4700.495 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:24:34Z | block=42602056 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.001759435000603701 WETH | amount_in=3.201 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:24:34Z | block=42602056 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.001257955461016993 WETH | amount_in=2.482 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:24:34Z | block=42602056 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.001293276747125299 WETH | amount_in=2.652 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:24:34Z | block=42602056 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.000771924795890799 WETH | amount_in=1.345 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:24:34Z | block=42602056 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=932 | profit=0.000708685573052543 WETH | amount_in=1.025 | p1=0x9785…3c1b | p2=0xa41b…fcd1 | p3=0xcdac…5c43
2026-02-25T04:24:35Z | block=42602056 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=2.557426 USDC | amount_in=1380.732 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:24:35Z | block=42602056 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2749 | profit=1.349544 USDC | amount_in=1954.159 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xa41b…fcd1
2026-02-25T04:24:35Z | block=42602056 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=1.465354 USDC | amount_in=2575.456 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
2026-02-25T04:24:35Z | block=42602056 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=3.396165 USDC | amount_in=6070.666 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:24:35Z | block=42602056 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=2.473155 USDC | amount_in=5052.192 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:24:35Z | block=42602056 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=2.391412 USDC | amount_in=4754.639 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:24:35Z | block=42602057 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.003850839640270213 WETH | amount_in=3.544 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:24:35Z | block=42602057 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=932 | profit=0.000708679610877166 WETH | amount_in=1.025 | p1=0x9785…3c1b | p2=0xa41b…fcd1 | p3=0xcdac…5c43
2026-02-25T04:24:36Z | block=42602057 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=7.356129 USDC | amount_in=6770.917 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:24:36Z | block=42602057 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=2.557392 USDC | amount_in=1380.732 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:24:36Z | block=42602057 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2749 | profit=1.34951 USDC | amount_in=1954.159 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xa41b…fcd1
2026-02-25T04:24:37Z | block=42602058 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.001775590180548829 WETH | amount_in=3.183 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:24:37Z | block=42602058 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.001261734278889956 WETH | amount_in=2.482 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:24:37Z | block=42602058 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.001297742653104245 WETH | amount_in=2.652 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:24:37Z | block=42602058 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.000772957196288446 WETH | amount_in=1.345 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:24:37Z | block=42602058 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=2.557441 USDC | amount_in=1380.732 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:24:38Z | block=42602058 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=1.46234 USDC | amount_in=2585.905 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
2026-02-25T04:24:38Z | block=42602058 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=3.395229 USDC | amount_in=6068.809 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:24:38Z | block=42602058 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=2.490582 USDC | amount_in=5034.194 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:24:38Z | block=42602058 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=2.414854 USDC | amount_in=4722.797 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:24:38Z | block=42602060 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.002731188872601358 WETH | amount_in=1.946 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:24:38Z | block=42602060 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=2.620206 USDC | amount_in=1479.147 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:24:39Z | block=42602060 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=5.211983 USDC | amount_in=3713.807 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:24:39Z | block=42602061 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.00273119588692533 WETH | amount_in=1.946 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:24:39Z | block=42602061 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.002071277849232739 WETH | amount_in=3.055 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:24:39Z | block=42602061 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.001775585445880147 WETH | amount_in=3.183 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:24:39Z | block=42602061 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.001261729544221274 WETH | amount_in=2.482 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:24:39Z | block=42602061 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.001297737918435563 WETH | amount_in=2.652 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:24:39Z | block=42602061 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.000772952461619764 WETH | amount_in=1.345 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:24:40Z | block=42602061 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=2.580682 USDC | amount_in=1459.945 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:24:40Z | block=42602061 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=4.807905 USDC | amount_in=3687.269 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:24:40Z | block=42602061 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=3.954271 USDC | amount_in=5834.686 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:24:40Z | block=42602061 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=1.462315 USDC | amount_in=2585.795 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
2026-02-25T04:24:40Z | block=42602061 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=3.396916 USDC | amount_in=6065.196 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:24:41Z | block=42602061 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=2.4905 USDC | amount_in=5034.236 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:24:41Z | block=42602061 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=2.413818 USDC | amount_in=4724.725 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:24:41Z | block=42602062 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.001775581588001962 WETH | amount_in=3.183 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:24:41Z | block=42602062 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.001261725686343089 WETH | amount_in=2.482 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:24:41Z | block=42602062 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.001303219198935576 WETH | amount_in=2.641 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:24:41Z | block=42602062 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.000772948603741579 WETH | amount_in=1.345 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:24:41Z | block=42602062 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=1.462293 USDC | amount_in=2585.795 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
2026-02-25T04:24:41Z | block=42602062 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=3.396894 USDC | amount_in=6065.196 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:24:42Z | block=42602062 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=2.490478 USDC | amount_in=5034.236 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:24:42Z | block=42602062 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=2.413796 USDC | amount_in=4724.725 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:24:42Z | block=42602063 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.002519584205169408 WETH | amount_in=1.932 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:24:42Z | block=42602063 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1050 | profit=0.000611234885763287 WETH | amount_in=1.121 | p1=0x5d4e…52b5 | p2=0xe846…0ec7 | p3=0xcdac…5c43
2026-02-25T04:24:42Z | block=42602063 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1066 | profit=0.000594797741232222 WETH | amount_in=1.13 | p1=0x5d4e…52b5 | p2=0xc5e5…48c1 | p3=0xcdac…5c43
2026-02-25T04:24:42Z | block=42602063 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=4.807934 USDC | amount_in=3687.269 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:24:42Z | block=42602063 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2757 | profit=1.163362 USDC | amount_in=2138.142 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xe846…0ec7
2026-02-25T04:24:43Z | block=42602063 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2758 | profit=1.132506 USDC | amount_in=2154.329 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xc5e5…48c1
2026-02-25T04:24:43Z | block=42602064 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=932 | profit=0.000709770057956778 WETH | amount_in=1.025 | p1=0x9785…3c1b | p2=0xa41b…fcd1 | p3=0xcdac…5c43
2026-02-25T04:24:43Z | block=42602064 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=2.469589 USDC | amount_in=1405.651 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:24:43Z | block=42602064 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2749 | profit=1.350343 USDC | amount_in=1956.678 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xa41b…fcd1
2026-02-25T04:24:43Z | block=42602065 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.002519575612622542 WETH | amount_in=1.932 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:24:44Z | block=42602065 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.0021539612785102 WETH | amount_in=2.727 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:24:44Z | block=42602065 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.001678431845216506 WETH | amount_in=2.272 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:24:44Z | block=42602065 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.001500150190383007 WETH | amount_in=2.268 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:24:44Z | block=42602065 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.001774551823121417 WETH | amount_in=3.183 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:24:44Z | block=42602065 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000992612607286399 WETH | amount_in=1.336 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:24:44Z | block=42602065 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.001261039505120654 WETH | amount_in=2.482 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:24:44Z | block=42602065 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.001297047954878196 WETH | amount_in=2.652 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:24:44Z | block=42602065 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.00076888301130019 WETH | amount_in=1.353 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
